batch,arm,cell,seed,game,bot,sharePar,src,K,size,turnCap,budgetMs,roster
20260831-batch2,nullA,snake5-knight,54516,20260831-batch2|snake5-knight|54516|snake5-knight-s54516-r1.jsonl.gz,reflex,1.75,native,3,25,120,2000,knight|snake|snake|snake|snake|snake
20260831-batch2,nullA,snake5-knight,54516,20260831-batch2|snake5-knight|54516|snake5-knight-s54516-r1.jsonl.gz,lobster-territory,0.75,native,3,25,120,2000,knight|snake|snake|snake|snake|snake
20260831-batch2,nullA,snake5-knight,54516,20260831-batch2|snake5-knight|54516|snake5-knight-s54516-r1.jsonl.gz,lobster-material,0.5,native,3,25,120,2000,knight|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8215,20260831-batch2|headline-mix-king|8215|headline-mix-king-s8215-r1.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8215,20260831-batch2|headline-mix-king|8215|headline-mix-king-s8215-r1.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8215,20260831-batch2|headline-mix-king|8215|headline-mix-king-s8215-r1.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8205,20260831-batch2|headline-mix-king|8205|headline-mix-king-s8205-r0.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8205,20260831-batch2|headline-mix-king|8205|headline-mix-king-s8205-r0.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8205,20260831-batch2|headline-mix-king|8205|headline-mix-king-s8205-r0.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8215,20260831-batch2|headline-mix-king|8215|headline-mix-king-s8215-r2.jsonl.gz,lobster-material,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8215,20260831-batch2|headline-mix-king|8215|headline-mix-king-s8215-r2.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8215,20260831-batch2|headline-mix-king|8215|headline-mix-king-s8215-r2.jsonl.gz,lobster-territory,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,null-snake6,8209,20260831-batch2|null-snake6|8209|null-snake6-s8209-r2.jsonl.gz,lobster-material,0.7647058823529411,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8209,20260831-batch2|null-snake6|8209|null-snake6-s8209-r2.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8209,20260831-batch2|null-snake6|8209|null-snake6-s8209-r2.jsonl.gz,lobster-territory,2.235294117647059,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8211,20260831-batch2|headline-mix-king|8211|headline-mix-king-s8211-r0.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8211,20260831-batch2|headline-mix-king|8211|headline-mix-king-s8211-r0.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8211,20260831-batch2|headline-mix-king|8211|headline-mix-king-s8211-r0.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8210,20260831-batch2|headline-mix-king|8210|headline-mix-king-s8210-r1.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8210,20260831-batch2|headline-mix-king|8210|headline-mix-king-s8210-r1.jsonl.gz,lobster-territory,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8210,20260831-batch2|headline-mix-king|8210|headline-mix-king-s8210-r1.jsonl.gz,lobster-material,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8203,20260831-batch2|headline-mix-king|8203|headline-mix-king-s8203-r2.jsonl.gz,lobster-material,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8203,20260831-batch2|headline-mix-king|8203|headline-mix-king-s8203-r2.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8203,20260831-batch2|headline-mix-king|8203|headline-mix-king-s8203-r2.jsonl.gz,lobster-territory,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8205,20260831-batch2|headline-mix-king|8205|headline-mix-king-s8205-r2.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8205,20260831-batch2|headline-mix-king|8205|headline-mix-king-s8205-r2.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8205,20260831-batch2|headline-mix-king|8205|headline-mix-king-s8205-r2.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,null-snake6,8201,20260831-batch2|null-snake6|8201|null-snake6-s8201-r0.jsonl.gz,lobster-territory,2.7540983606557377,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8201,20260831-batch2|null-snake6|8201|null-snake6-s8201-r0.jsonl.gz,lobster-material,0.2459016393442623,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8201,20260831-batch2|null-snake6|8201|null-snake6-s8201-r0.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8212,20260831-batch2|headline-mix-king|8212|headline-mix-king-s8212-r2.jsonl.gz,lobster-material,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8212,20260831-batch2|headline-mix-king|8212|headline-mix-king-s8212-r2.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8212,20260831-batch2|headline-mix-king|8212|headline-mix-king-s8212-r2.jsonl.gz,lobster-territory,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8208,20260831-batch2|headline-mix-king|8208|headline-mix-king-s8208-r0.jsonl.gz,lobster-territory,0.639344262295082,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8208,20260831-batch2|headline-mix-king|8208|headline-mix-king-s8208-r0.jsonl.gz,lobster-material,2.360655737704918,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8208,20260831-batch2|headline-mix-king|8208|headline-mix-king-s8208-r0.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,null-snake6,8207,20260831-batch2|null-snake6|8207|null-snake6-s8207-r1.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8207,20260831-batch2|null-snake6|8207|null-snake6-s8207-r1.jsonl.gz,lobster-territory,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8207,20260831-batch2|null-snake6|8207|null-snake6-s8207-r1.jsonl.gz,lobster-material,3,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8203,20260831-batch2|headline-mix-king|8203|headline-mix-king-s8203-r0.jsonl.gz,lobster-territory,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8203,20260831-batch2|headline-mix-king|8203|headline-mix-king-s8203-r0.jsonl.gz,lobster-material,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8203,20260831-batch2|headline-mix-king|8203|headline-mix-king-s8203-r0.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,null-snake6,8215,20260831-batch2|null-snake6|8215|null-snake6-s8215-r1.jsonl.gz,reflex,0.3191489361702128,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8215,20260831-batch2|null-snake6|8215|null-snake6-s8215-r1.jsonl.gz,lobster-territory,2.6808510638297873,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8215,20260831-batch2|null-snake6|8215|null-snake6-s8215-r1.jsonl.gz,lobster-material,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8211,20260831-batch2|headline-mix-king|8211|headline-mix-king-s8211-r2.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8211,20260831-batch2|headline-mix-king|8211|headline-mix-king-s8211-r2.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8211,20260831-batch2|headline-mix-king|8211|headline-mix-king-s8211-r2.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,null-snake6,8202,20260831-batch2|null-snake6|8202|null-snake6-s8202-r1.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8202,20260831-batch2|null-snake6|8202|null-snake6-s8202-r1.jsonl.gz,lobster-territory,2.7,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8202,20260831-batch2|null-snake6|8202|null-snake6-s8202-r1.jsonl.gz,lobster-material,0.3,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8216,20260831-batch2|null-snake6|8216|null-snake6-s8216-r2.jsonl.gz,lobster-material,0.515625,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8216,20260831-batch2|null-snake6|8216|null-snake6-s8216-r2.jsonl.gz,reflex,0.234375,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8216,20260831-batch2|null-snake6|8216|null-snake6-s8216-r2.jsonl.gz,lobster-territory,2.25,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8212,20260831-batch2|null-snake6|8212|null-snake6-s8212-r2.jsonl.gz,lobster-material,0.8780487804878049,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8212,20260831-batch2|null-snake6|8212|null-snake6-s8212-r2.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8212,20260831-batch2|null-snake6|8212|null-snake6-s8212-r2.jsonl.gz,lobster-territory,2.1219512195121952,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8203,20260831-batch2|null-snake6|8203|null-snake6-s8203-r0.jsonl.gz,lobster-territory,2.3207547169811322,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8203,20260831-batch2|null-snake6|8203|null-snake6-s8203-r0.jsonl.gz,lobster-material,0.6792452830188679,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8203,20260831-batch2|null-snake6|8203|null-snake6-s8203-r0.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8207,20260831-batch2|null-snake6|8207|null-snake6-s8207-r0.jsonl.gz,lobster-territory,2.7777777777777777,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8207,20260831-batch2|null-snake6|8207|null-snake6-s8207-r0.jsonl.gz,lobster-material,0.2222222222222222,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8207,20260831-batch2|null-snake6|8207|null-snake6-s8207-r0.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8214,20260831-batch2|null-snake6|8214|null-snake6-s8214-r0.jsonl.gz,lobster-territory,2,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8214,20260831-batch2|null-snake6|8214|null-snake6-s8214-r0.jsonl.gz,lobster-material,0.7727272727272727,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8214,20260831-batch2|null-snake6|8214|null-snake6-s8214-r0.jsonl.gz,reflex,0.22727272727272727,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8210,20260831-batch2|null-snake6|8210|null-snake6-s8210-r0.jsonl.gz,lobster-territory,1.48,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8210,20260831-batch2|null-snake6|8210|null-snake6-s8210-r0.jsonl.gz,lobster-material,1.08,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8210,20260831-batch2|null-snake6|8210|null-snake6-s8210-r0.jsonl.gz,reflex,0.44,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8209,20260831-batch2|headline-mix-king|8209|headline-mix-king-s8209-r1.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8209,20260831-batch2|headline-mix-king|8209|headline-mix-king-s8209-r1.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8209,20260831-batch2|headline-mix-king|8209|headline-mix-king-s8209-r1.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,null-snake6,8209,20260831-batch2|null-snake6|8209|null-snake6-s8209-r1.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8209,20260831-batch2|null-snake6|8209|null-snake6-s8209-r1.jsonl.gz,lobster-territory,3,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8209,20260831-batch2|null-snake6|8209|null-snake6-s8209-r1.jsonl.gz,lobster-material,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8216,20260831-batch2|null-snake6|8216|null-snake6-s8216-r1.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8216,20260831-batch2|null-snake6|8216|null-snake6-s8216-r1.jsonl.gz,lobster-territory,2.347826086956522,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8216,20260831-batch2|null-snake6|8216|null-snake6-s8216-r1.jsonl.gz,lobster-material,0.6521739130434783,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8207,20260831-batch2|headline-mix-king|8207|headline-mix-king-s8207-r1.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8207,20260831-batch2|headline-mix-king|8207|headline-mix-king-s8207-r1.jsonl.gz,lobster-territory,1.2209302325581395,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8207,20260831-batch2|headline-mix-king|8207|headline-mix-king-s8207-r1.jsonl.gz,lobster-material,1.7790697674418605,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,null-snake6,8205,20260831-batch2|null-snake6|8205|null-snake6-s8205-r2.jsonl.gz,lobster-material,0.32727272727272727,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8205,20260831-batch2|null-snake6|8205|null-snake6-s8205-r2.jsonl.gz,reflex,0.5454545454545454,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8205,20260831-batch2|null-snake6|8205|null-snake6-s8205-r2.jsonl.gz,lobster-territory,2.1272727272727274,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8204,20260831-batch2|headline-mix-king|8204|headline-mix-king-s8204-r2.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8204,20260831-batch2|headline-mix-king|8204|headline-mix-king-s8204-r2.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8204,20260831-batch2|headline-mix-king|8204|headline-mix-king-s8204-r2.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,null-snake6,8204,20260831-batch2|null-snake6|8204|null-snake6-s8204-r1.jsonl.gz,reflex,0.43636363636363634,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8204,20260831-batch2|null-snake6|8204|null-snake6-s8204-r1.jsonl.gz,lobster-territory,2.290909090909091,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,null-snake6,8204,20260831-batch2|null-snake6|8204|null-snake6-s8204-r1.jsonl.gz,lobster-material,0.2727272727272727,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8214,20260831-batch2|headline-mix-king|8214|headline-mix-king-s8214-r1.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8214,20260831-batch2|headline-mix-king|8214|headline-mix-king-s8214-r1.jsonl.gz,lobster-territory,1.3604651162790697,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8214,20260831-batch2|headline-mix-king|8214|headline-mix-king-s8214-r1.jsonl.gz,lobster-material,1.6395348837209303,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8208,20260831-batch2|headline-mix-king|8208|headline-mix-king-s8208-r2.jsonl.gz,lobster-material,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8208,20260831-batch2|headline-mix-king|8208|headline-mix-king-s8208-r2.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
20260831-batch2,workers-auto,headline-mix-king,8208,20260831-batch2|headline-mix-king|8208|headline-mix-king-s8208-r2.jsonl.gz,lobster-territory,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
